unb;pdv
455;19242
455;90468
455;12372
849;43413
849;40313
987280;5923
1320009;3049
698008;27331
1120000;1494
600741;3681
1716000;1088
600741;96685
606634;1712
987280;928
987280;17081
1320009;31588
987280;645
295370;30173
734004;1389
1320009;20383
734004;9214
698008;29101
992453;1970
987280;9174
724009;18736
1031538;22741
600741;85320
698008;4288
878928;2139
1016261;692
741795;50209
1016261;1646
600741;80636
698008;13405
1320009;358
1716000;2984
698008;3610
1582003;5637
669610;804
1716000;91803
1716000;11344
741795;3498
698008;31175
542644;43320
990590;11384
606634;97120
1582003;8314
1582003;24410
1582003;626
1582003;13634
613339;2212
613339;14364
992453;3493
1716000;16332
1320009;12130
669610;797
542644;33015
542644;15301
606634;96966
323527;12187
323527;10047
1031538;99787
1031538;21906
600741;77748
600741;86464
1582003;5328
1582003;1685
1002520;14439
1582003;22345
1582003;22953
1582003;22550
734004;3892
1320009;1985
1320009;9466
698008;644
1716000;8105
323527;19069
1320009;236
698008;11856
1016261;229
1582003;99787
849;96382
600741;86831
849;95394
849;19351
849;17791
849;17560
849;18659
849;49361
849;46621
849;50436
849;65019
849;65909
849;55753
111;5976
849;55001
849;95143
849;60562
849;92310
600741;84836
1002520;23143
734004;97359
295370;37068
542644;48122
669610;5157
542644;88689
1120000;1489
1120000;50348
987280;7219
600741;85504
1120000;711
1031538;7479
1582003;4538
600741;85051
542644;3670
698008;22954
1320009;1649
600741;86679
542644;10176
741795;4888
606634;90460
600741;84822
1716000;12532
542644;7101
295370;33390
600741;5325
741795;2660
295370;32992
542644;74783
992453;6110
542644;71736
849;66938
111;6616
613339;6170
669610;4767
1017039;8528
698008;2635
698008;8211
734004;13927
600741;84869
734004;82481
734004;15932
734004;12145
698008;30953
1016261;888
613339;7182
1582003;10161
542644;46144
1120000;16756
600741;81904
1120000;1574
849;43459
111;4715
849;44301
455;99241
455;38326
455;9255
455;25558
455;19277
455;92162
849;21650
455;12412
849;19128
455;7824
992461;6592
849;93319
849;32984
455;8936
849;56889
849;94669
849;97664
849;23072
849;98489
455;16647
849;24096
849;95812
849;94098
741795;7708
600741;75414
111;4341
111;6963
111;5869
111;5870
111;31540
111;8178
111;2116
111;7625
111;5730
111;5321
111;7460
111;364
111;5217
111;6475
111;2999
111;31580
111;562
111;158
111;485
111;6338
111;5376
111;5615
111;2287
111;5337
111;21
111;2761
111;4755
111;365
111;5739
111;3643
111;6713
111;6350
111;4290
111;5274
111;4943
111;6610
111;693
111;4442
111;7918
111;4362
111;5648
111;5722
111;31629
111;3811
111;7049
111;5137
111;89
111;237
111;5218
111;6197
111;5400
111;8612
111;5138
111;9762
111;8485
111;6070
111;5363
111;4808
111;230
111;4704
111;2338
111;63
111;7548
111;8783
111;31643
111;1694
111;31691
111;4628
111;7383
111;4549
111;5793
111;4997
111;6657
111;5424
111;3054
111;6445
111;6589
111;2490
111;7274
111;6403
111;6545
111;5679
111;6695
111;2457
111;2972
111;5434
111;76
111;9949
111;6006
111;4030
111;2595
111;6309
111;6064
111;8670
111;4323
111;2981
111;841
111;4014
111;745
111;4936
111;80
111;2988
111;7557
111;600
111;2104
111;2261
111;9095
111;1938
111;3965
111;3277
111;1711
111;4414
111;5683
111;5743
111;859
111;6168
111;436
111;1005
111;4725
111;4983
111;4864
111;5770
111;1308
111;2305
111;6681
111;3381
111;6127
111;4345
111;8046
111;2953
111;5915
111;6735
111;7704
111;7734
111;4818
111;8254
111;4786
111;4685
111;6111
111;694
111;8864
111;183
111;6102
111;31208
111;6604
111;31403
111;9374
111;6
111;6573
111;6067
111;5128
111;6524
111;5074
111;6864
111;5807
111;1998
111;1581
111;31474
111;4310
111;3477
111;3366
111;8819
111;7082
111;7037
111;3117
111;279
111;6048
111;5818
111;2499
111;918
111;6922
111;6393
111;3850
111;6233
111;31268
111;1363
111;4110
111;6072
111;31286
111;31384
111;1635
111;4996
111;6138
111;738
111;31530
111;6939
111;31436
111;7369
111;6793
111;782
111;8429
111;2839
111;5556
111;6281
111;5057
111;6516
111;5552
111;5986
111;4759
111;5918
111;2644
111;3846
111;2632
111;4882
111;714
111;5902
111;8322
111;807
111;7590
111;6244
111;5227
111;8015
111;7756
111;7216
111;5154
111;8937
111;8815
111;9148
111;8158
111;8983
111;5948
111;31338
111;31422
111;7758
111;52
111;3090
111;6603
111;7689
111;31287
111;689
111;31348
111;6436
111;820
111;8898
111;9879
111;9872
111;7254
111;9693
111;8258
111;31464
111;1734
111;1886
111;2692
111;8216
111;8859
111;9369
111;5883
111;9129
111;8341
111;6928
111;9837
111;3939
111;2534
111;2431
111;6221
111;4269
111;6914
111;7455
111;6178
111;2308
111;3260
111;8380
111;6264
111;310
111;8570
111;31647
111;2484
111;2711
111;31638
111;9273
111;8064
111;6984
111;598
111;3894
111;8808
111;2829
111;3589
111;6685
111;7890
111;7400
111;8642
111;9871
111;9268
111;7851
111;31700
111;6071
111;8666
111;6547
111;7226
111;6631
111;6903
111;100
111;3059
111;366
111;3794
111;8690
111;8972
111;5243
111;8337
111;8493
111;9703
111;6698
111;9106
111;6367
111;9908
111;2931
111;7199
111;31451
111;9094
111;9877
111;31357
111;5382
111;9664
111;8400
111;9591
111;9647
111;448
111;9258
111;8146
111;6744
111;7333
111;6895
111;3823
111;9847
111;9566
111;9562
111;8475
111;8003
111;6078
111;8886
111;10028
111;10051
111;9889
111;8569
111;245
111;9687
111;8047
111;9541
111;9758
111;7977
111;9080
111;8084
111;8662
111;7297
111;6706
111;5212
111;9674
111;7450
111;5196
111;5595
111;6991
111;3940
111;8087
111;9650
111;9652
111;876
111;3479
111;31358
111;4523
111;8876
111;8171
111;5148
111;6591
111;5188
111;5846
111;8679
111;9325
111;9281
111;31611
111;6561
111;8347
111;9583
111;9347
111;6948
111;3298
111;5263
111;7706
111;31624
111;458
111;8787
111;700
111;6816
111;31409
111;8562
111;2685
111;9901
111;8212
111;9326
111;9936
111;7368
111;4015
111;8706
111;9931
111;879
111;6277
111;7919
111;9958
111;8190
111;6207
111;9144
111;7042
111;6598
111;9765
111;8805
111;9481
111;9924
111;8895
111;9263
111;9390
111;8406
111;6998
111;31666
111;9689
111;9807
111;6379
111;6105
111;5971
111;9540
111;6966
111;8559
111;9441
111;9898
111;4085
111;8207
111;9259
111;9767
111;4561
111;8074
111;6208
111;6480
111;9965
111;7700
111;7558
111;9793
111;8973
111;8425
111;6686
111;31554
111;9553
111;9681
111;6099
111;5951
111;3067
111;7682
111;6622
111;7972
111;9197
111;7562
111;2033
111;6055
111;7538
111;6904
111;2493
111;4120
111;9779
111;9919
111;7020
111;7529
111;31492
111;9247
111;9920
111;7387
111;8026
111;8128
111;31639
111;9773
111;8821
111;7975
111;9867
111;8669
111;9388
111;9176
111;5721
111;9443
111;343
111;9635
111;7477
111;6705
111;9099
111;9960
111;31244
111;6443
111;9967
111;9573
111;8716
111;31656
111;9207
111;8792
111;5030
111;10012
111;9531
111;8423
111;7448
111;9295
111;4928
111;7146
111;8103
111;8588
111;8505
111;9009
111;9997
111;6537
111;5246
111;2727
111;31424
111;3857
111;5255
111;5474
111;9746
111;31471
111;2754
111;9864
111;2432
111;7218
111;6263
111;9545
111;8116
111;9890
111;9859
111;9090
111;7588
111;7691
111;8741
111;9707
111;9472
111;734
111;8004
111;8677
111;5742
111;9826
111;3484
111;1913
111;303
111;2083
849;49917
849;60315
849;72922
849;33956
849;96249
849;68322
849;75647
849;44062
849;39561
849;61545
849;56350
849;70906
849;35966
849;73306
849;88663
849;58122
849;53360
849;46157
849;16937
849;98245
849;68009
849;73701
849;50705
849;15609
849;67437
849;64899
849;79076
849;96960
849;63464
849;77692
849;65925
849;47347
849;66052
849;41592
849;34498
849;45988
849;36633
849;54844
849;71390
849;17019
849;46614
849;70999
849;35629
849;48375
849;45636
849;93602
849;63614
849;73713
849;89283
849;95070
849;51251
849;74140
849;47023
849;69304
849;68909
849;63092
849;72002
849;76538
849;77176
849;89326
849;52524
849;79546
849;66363
849;64565
849;51324
849;19279
849;67830
849;57170
849;95508
849;65023
849;79188
849;61689
849;47040
849;42595
849;54359
849;79325
849;92352
849;77763
849;56560
849;70958
849;53302
849;63101
849;52221
849;53241
849;38364
849;45074
849;64493
849;52963
849;55809
849;16610
849;76758
849;52399
849;26221
849;63645
849;78861
849;79068
849;60387
849;60469
849;78724
849;88988
849;67792
849;62963
849;43513
849;74643
849;59483
849;52955
849;48572
849;43662
849;79460
849;65828
849;76508
849;92713
849;40273
849;68727
849;77385
849;44239
849;76700
849;95840
849;96275
849;70934
849;78601
849;57973
849;91155
849;55832
849;50706
849;68421
849;78339
849;93548
849;56561
849;60542
849;73535
849;79434
849;64858
849;79254
849;78754
849;79289
849;69369
849;79294
849;79333
849;60687
849;17803
849;27295
849;48099
849;79242
849;79459
849;49137
849;70326
849;96192
849;73335
710;61233
455;25341
710;24894
710;63544
710;57778
455;9859
455;26732
455;26368
455;26634
455;21022
455;22612
455;18606
849;40004
455;16321
455;21524
455;26278
455;5565
455;7054
710;50812
455;18878
455;25648
455;15070
455;22814
455;26537
455;23122
455;11560
455;24673
455;25935
455;98151
849;54239
455;91375
455;25057
849;38389
849;65639
455;17413
455;23172
455;25898
710;62734
710;56868
455;23553
455;25822
455;21695
710;62308
455;16894
849;48690
455;19440
455;25008
455;97897
455;26083
710;14667
455;25616
710;62725
455;20988
455;26530
455;7436
455;26166
455;25304
455;17304
455;13564
455;26656
455;18110
455;25127
710;61849
455;25097
455;97947
455;26206
710;2003
710;16732
710;38337
455;26382
710;60618
710;34570
455;25960
710;6142
710;21561
455;17711
710;32458
455;24547
455;8523
710;57002
710;58182
710;52646
710;7282
455;14909
455;26402
455;20950
710;93569
710;62441
455;23955
455;25225
455;24799
710;63329
710;53451
710;36727
455;22530
455;9173
710;39773
455;9875
455;91841
455;1408
455;26065
455;26641
710;60426
455;20183
455;25970
455;93416
455;23365
455;25020
455;97324
455;24662
455;17895
455;26240
455;9877
455;26163
455;25414
455;12366
455;13713
849;96643
849;60589
849;45934
849;78845
849;92148
849;79561
849;68742
849;59472
849;99350
849;43247
849;77167
849;97297
849;59147
849;72944
849;37495
849;78402
849;45005
849;78076
849;77065
849;56406
849;56222
849;97063
849;71559
849;92166
849;94452
849;53778
849;68031
849;48754
849;54226
849;29427
849;40524
849;71819
849;79831
849;38121
849;45395
849;88648
849;75282
849;42291
849;40883
849;60393
849;59545
849;99336
849;41561
849;73525
849;99621
849;45561
849;60952
849;79167
849;97216
849;70597
455;18608
455;18439
710;93713
455;90326
710;52522
710;50659
849;70715
710;12334
849;95261
455;3398
455;23837
455;92209
849;96001
849;46285
849;60531
849;66943
710;12830
849;77914
849;69852
849;71973
849;48049
455;12829
710;41007
455;14965
849;59116
710;16913
455;21124
455;24565
849;5000
455;11928
455;94101
849;95937
849;68075
849;59446
455;22479
849;21747
455;24820
455;16222
849;77389
849;60112
455;20791
710;58731
849;75449
455;26460
455;93286
455;25298
849;92598
455;99126
849;98843
849;91820
849;50315
849;89270
849;95010
849;55332
849;45627
710;92666
455;24412
710;58435
710;17802
455;25862
710;59754
710;61903
710;63298
455;13421
710;54288
710;46613
455;84509
455;4970
710;55903
710;61187
455;26466
710;54772
710;34054
710;54294
455;21171
710;56476
710;38149
455;16271
710;58493
455;25871
455;13849
455;14756
849;46558
455;13272
849;29252
849;88918
455;11324
849;92142
849;63279
710;55621
455;19425
849;58043
710;23937
849;38276
849;95802
455;26545
710;48895
710;63318
710;58528
710;61828
455;22665
849;65648
849;15077
849;58044
849;63478
849;65174
849;72641
455;91374
455;18451
849;76767
849;64249
455;22181
455;19868
455;22409
849;78605
455;18125
849;62527
710;48874
455;17370
455;12359
849;50803
849;57042
455;25081
849;64717
455;16982
455;331
455;24806
849;93625
849;98632
710;52673
455;16750
710;12930
849;72733
455;19759
849;45242
849;94462
455;5052
455;11113
455;25593
455;25565
849;53199
455;12946
455;23931
849;51295
455;26317
849;43488
455;6069
849;71116
849;70829
849;61158
455;22430
455;20559
849;65627
710;62494
710;56547
710;48140
710;58130
455;26663
710;53042
455;21062
849;46458
455;26754
849;51435
849;98397
849;18328
849;54088
455;97678
710;94898
849;52204
849;51810
849;97006
455;11969
455;97347
849;96928
455;16913
710;58695
455;93283
849;18317
455;17535
455;91414
849;50263
710;16260
455;16919
849;98836
710;94173
849;51259
849;96041
710;94149
455;10411
710;22023
849;59520
849;52856
849;46562
849;23171
849;98313
455;23815
455;12290
849;97980
849;69201
455;16857
849;49819
849;34961
849;51302
849;77640
849;98574
849;20886
849;46035
710;37284
849;56947
849;47324
849;38355
849;61220
710;38925
710;97223
710;11166
710;3317
710;57393
710;7213
710;44257
710;36938
710;14039
710;19448
710;31069
710;28587
455;92573
455;20208
455;7918
710;53858
455;20191
455;13616
710;25246
455;19642
455;26678
710;56948
710;61834
849;98530
849;66040
849;63568
710;29753
849;43994
455;22623
455;17772
455;15856
455;93477
455;86024
849;56788
710;62313
849;98813
849;22746
849;45259
849;56559
455;13866
849;62612
849;71887
710;3235
455;99267
710;9200
710;21824
710;60852
710;13956
710;40251
710;50607
710;54388
710;47095
710;58019
710;32003
710;31374
710;2510
710;35301
455;8019
710;4521
710;39341
710;7065
710;50715
710;47068
710;7830
710;14407
710;60064
710;25894
710;56499
710;58804
710;59515
455;17273
710;35086
710;91271
710;28327
